test_image,response,resptime
./../img_out/final_20_12_7_4/nature_2_r_4.jpeg,1,1.289642
./../img_out/final_20_12_7_4/art_5_7.jpeg,2,2.156208
./../img_out/final_20_12_7_4/nature_5_r_20.jpeg,5,1.441255
./../img_out/final_20_12_7_4/art_7_r_4.jpeg,2,1.736516
./../img_out/final_20_12_7_4/nature_6_4.jpeg,1,0.887206
./../img_out/final_20_12_7_4/art_1_r_12.jpeg,4,1.929715
./../img_out/final_20_12_7_4/nature_1_4.jpeg,1,2.367403
./../img_out/final_20_12_7_4/portrait_10_12.jpeg,2,2.206214
./../img_out/final_20_12_7_4/nautre_9_r_7.jpeg,3,1.928289
./../img_out/final_20_12_7_4/nature_2_r_12.jpeg,2,1.614221
./../img_out/final_20_12_7_4/art_8_r_4.jpeg,1,1.152117
./../img_out/final_20_12_7_4/portrait_10.jpeg,4,1.991125
./../img_out/final_20_12_7_4/portrait_5_r_4.jpeg,1,2.630412
./../img_out/final_20_12_7_4/nature_4_20.jpeg,3,1.690512
./../img_out/final_20_12_7_4/art_3_r.jpeg,5,1.773644
./../img_out/final_20_12_7_4/portrait_10_r.jpeg,4,5.156003
./../img_out/final_20_12_7_4/nautre_9_r_12.jpeg,3,2.178157
./../img_out/final_20_12_7_4/nature_4_r_20.jpeg,2,1.229872
./../img_out/final_20_12_7_4/art_3_12.jpeg,4,1.410996
./../img_out/final_20_12_7_4/nature_2_r.jpeg,5,4.338376
./../img_out/final_20_12_7_4/art_4_r_4.jpeg,2,1.564065
./../img_out/final_20_12_7_4/portrait_6_r_12.jpeg,3,1.721351
./../img_out/final_20_12_7_4/art_8_20.jpeg,3,1.800955
./../img_out/final_20_12_7_4/portrait_1_r_20.jpeg,4,1.839574
./../img_out/final_20_12_7_4/portrait_10_r_7.jpeg,3,0.080852
./../img_out/final_20_12_7_4/art_1_r_20.jpeg,4,3.071252
./../img_out/final_20_12_7_4/portrait_4_20.jpeg,4,1.478379
./../img_out/final_20_12_7_4/portrait_1_4.jpeg,1,1.649538
./../img_out/final_20_12_7_4/art_7_7.jpeg,2,2.169142
./../img_out/final_20_12_7_4/portrait_7_r_20.jpeg,3,2.972021
./../img_out/final_20_12_7_4/nature_7.jpeg,4,1.250276
./../img_out/final_20_12_7_4/art_3_r_20.jpeg,4,0.952997
./../img_out/final_20_12_7_4/art_8_r.jpeg,4,1.204371
./../img_out/final_20_12_7_4/art_10_4.jpeg,2,2.020077
./../img_out/final_20_12_7_4/portrait_1_7.jpeg,2,1.394487
./../img_out/final_20_12_7_4/portrait_4_7.jpeg,1,1.056271
