,test_image,response,resptime,proband,rotation,image,category,sigma
227,art_4_r.jpeg,2,5.332826,johann,True,art_4,art,original
228,nature_10_12.jpeg,2,0.968968,johann,False,nature_10,nature,12
229,nature_5.jpeg,4,1.564291,johann,False,nature_5,nature,original
230,art_2_4.jpeg,2,4.763313,johann,False,art_2,art,4
231,portrait_7_r_7.jpeg,4,1.106537,johann,True,portrait_7,portrait,7
232,art_6_4.jpeg,2,4.408592,johann,False,art_6,art,4
233,art_8_12.jpeg,2,2.143464,johann,False,art_8,art,12
234,nautre_8_20.jpeg,2,3.527869,johann,False,nautre_8,nautre,20
235,nature_4_12.jpeg,3,1.307579,johann,False,nature_4,nature,12
236,nature_6.jpeg,2,1.409665,johann,False,nature_6,nature,original
237,portrait_3.jpeg,4,2.891664,johann,False,portrait_3,portrait,original
238,portrait_8.jpeg,4,1.29923,johann,False,portrait_8,portrait,original
239,art_10_r_4.jpeg,2,3.444273,johann,True,art_10,art,4
240,nautre_8_r_7.jpeg,2,2.131936,johann,True,nautre_8,nautre,7
241,art_7.jpeg,2,2.040429,johann,False,art_7,art,original
242,art_6_r_4.jpeg,2,4.361625,johann,True,art_6,art,4
243,portrait_3_7.jpeg,2,1.351118,johann,False,portrait_3,portrait,7
244,art_2_r_12.jpeg,2,1.444067,johann,True,art_2,art,12
245,nature_5_4.jpeg,2,2.233069,johann,False,nature_5,nature,4
246,nature_7_r_4.jpeg,1,0.894337,johann,True,nature_7,nature,4
247,portrait_5_r_20.jpeg,4,1.615736,johann,True,portrait_5,portrait,20
248,nature_3_r_7.jpeg,2,1.454882,johann,True,nature_3,nature,7
249,portrait_6_r_20.jpeg,3,3.021649,johann,True,portrait_6,portrait,20
250,portrait_7_r.jpeg,3,1.106884,johann,True,portrait_7,portrait,original
251,nature_4_r_7.jpeg,2,3.859997,johann,True,nature_4,nature,7
252,nature_10_r_4.jpeg,1,3.263982,johann,True,nature_10,nature,4
253,art_8_r_12.jpeg,2,0.958253,johann,True,art_8,art,12
254,portrait_10_r_4.jpeg,1,0.998026,johann,True,portrait_10,portrait,4
255,art_2_20.jpeg,3,2.025029,johann,False,art_2,art,20
256,portrait_5_12.jpeg,3,2.372722,johann,False,portrait_5,portrait,12
257,portrait_4_r_7.jpeg,1,0.979147,johann,True,portrait_4,portrait,7
258,portrait_3_r.jpeg,4,1.326387,johann,True,portrait_3,portrait,original
259,art_9_4.jpeg,2,1.158984,johann,False,art_9,art,4
260,portrait_8_r.jpeg,4,0.974267,johann,True,portrait_8,portrait,original
261,art_10.jpeg,3,2.364261,johann,False,art_10,art,original
262,portrait_1_r_12.jpeg,4,6.568968,johann,True,portrait_1,portrait,12
263,art_1_20.jpeg,4,1.014978,johann,False,art_1,art,20
264,art_3_r_12.jpeg,2,0.980273,johann,True,art_3,art,12
265,portrait_4_r.jpeg,5,1.122661,johann,True,portrait_4,portrait,original
266,portrait_1_r_7.jpeg,2,1.134162,johann,True,portrait_1,portrait,7
267,art_10_r_7.jpeg,2,1.163034,johann,True,art_10,art,7
268,art_5_12.jpeg,2,1.062288,johann,False,art_5,art,12
269,portrait_9_12.jpeg,3,1.650596,johann,False,portrait_9,portrait,12
270,art_9_r_20.jpeg,2,1.119978,johann,True,art_9,art,20
271,portrait_7_12.jpeg,2,1.708524,johann,False,portrait_7,portrait,12
272,portrait_5_r_12.jpeg,2,1.114715,johann,True,portrait_5,portrait,12
273,art_5_r_7.jpeg,3,2.004114,johann,True,art_5,art,7
274,portrait_6_7.jpeg,2,1.434312,johann,False,portrait_6,portrait,7
275,art_6_r.jpeg,3,3.463793,johann,True,art_6,art,original
276,portrait_4_4.jpeg,1,1.018503,johann,False,portrait_4,portrait,4
277,portrait_9.jpeg,4,1.9367,johann,False,portrait_9,portrait,original
278,nature_6_12.jpeg,3,2.601671,johann,False,nature_6,nature,12
279,nature_2_12.jpeg,2,2.21367,johann,False,nature_2,nature,12
280,art_8_7.jpeg,2,1.063197,johann,False,art_8,art,7
281,nature_10_20.jpeg,3,1.578954,johann,False,nature_10,nature,20
282,art_2_12.jpeg,3,1.045214,johann,False,art_2,art,12
283,nature_4.jpeg,3,2.639228,johann,False,nature_4,nature,original
284,portrait_8_r_4.jpeg,1,1.233676,johann,True,portrait_8,portrait,4
285,art_9_7.jpeg,2,3.088241,johann,False,art_9,art,7
286,portrait_7_20.jpeg,3,1.690638,johann,False,portrait_7,portrait,20
287,nature_5_20.jpeg,3,5.173067,johann,False,nature_5,nature,20
288,art_6_12.jpeg,2,1.766448,johann,False,art_6,art,12
289,portrait_8_r_12.jpeg,3,6.332266,johann,True,portrait_8,portrait,12
290,nautre_8.jpeg,4,3.260176,johann,False,nautre_8,nautre,original
291,nature_6_r_12.jpeg,3,5.398974,johann,True,nature_6,nature,12
292,nature_4_r.jpeg,2,1.372684,johann,True,nature_4,nature,original
293,portrait_5_r_7.jpeg,2,4.872542,johann,True,portrait_5,portrait,7
294,portrait_1.jpeg,5,1.382231,johann,False,portrait_1,portrait,original
295,art_4_20.jpeg,5,2.19004,johann,False,art_4,art,20
296,portrait_9_7.jpeg,2,2.811841,johann,False,portrait_9,portrait,7
297,nature_6_r_7.jpeg,3,1.677552,johann,True,nature_6,nature,7
298,nature_7_r_20.jpeg,4,2.052512,johann,True,nature_7,nature,20
299,nature_4_r_12.jpeg,2,1.260163,johann,True,nature_4,nature,12
0,nature_3_r.jpeg,5,16.111563,jarl,True,nature_3,nature,original
1,portrait_9_4.jpeg,1,5.554383,jarl,False,portrait_9,portrait,4
2,art_6_20.jpeg,4,11.656756,jarl,False,art_6,art,20
3,art_9_12.jpeg,5,3.067623,jarl,False,art_9,art,12
4,nature_10_7.jpeg,2,4.126084,jarl,False,nature_10,nature,7
5,nautre_9_r.jpeg,4,6.258308,jarl,True,nautre_9,nautre,original
6,art_5.jpeg,5,4.512132,jarl,False,art_5,art,original
7,nature_2_7.jpeg,1,2.967548,jarl,False,nature_2,nature,7
8,portrait_4_r_4.jpeg,1,1.305551,jarl,True,portrait_4,portrait,4
9,nautre_8_7.jpeg,3,7.913603,jarl,False,nautre_8,nautre,7
10,nature_3.jpeg,5,5.179801,jarl,False,nature_3,nature,original
11,portrait_8_4.jpeg,1,1.808103,jarl,False,portrait_8,portrait,4
12,nature_2_r_20.jpeg,2,5.363362,jarl,True,nature_2,nature,20
13,nautre_9_r_20.jpeg,5,5.303455,jarl,True,nautre_9,nautre,20
14,art_9_r_7.jpeg,2,4.329041,jarl,True,art_9,art,7
15,portrait_3_r_12.jpeg,4,7.520023,jarl,True,portrait_3,portrait,12
16,portrait_1_12.jpeg,4,3.337849,jarl,False,portrait_1,portrait,12
17,portrait_2_4.jpeg,1,4.525463,jarl,False,portrait_2,portrait,4
18,portrait_6_r_7.jpeg,1,1.594135,jarl,True,portrait_6,portrait,7
19,art_3_r_7.jpeg,3,2.290661,jarl,True,art_3,art,7
20,nature_1_r_20.jpeg,5,3.309679,jarl,True,nature_1,nature,20
21,nautre_8_r_20.jpeg,4,2.778572,jarl,True,nautre_8,nautre,20
22,portrait_2_7.jpeg,2,2.793673,jarl,False,portrait_2,portrait,7
23,portrait_9_r_20.jpeg,3,5.45423,jarl,True,portrait_9,portrait,20
24,nature_1_r_12.jpeg,5,3.60307,jarl,True,nature_1,nature,12
25,art_9_20.jpeg,5,3.221811,jarl,False,art_9,art,20
26,nature_2_4.jpeg,1,2.619024,jarl,False,nature_2,nature,4
27,portrait_10_7.jpeg,1,24.619516,jarl,False,portrait_10,portrait,7
28,portrait_1_20.jpeg,4,4.273381,jarl,False,portrait_1,portrait,20
29,art_7_12.jpeg,2,3.228282,jarl,False,art_7,art,12
30,portrait_6_12.jpeg,2,5.657356,jarl,False,portrait_6,portrait,12
31,nature_3_20.jpeg,4,4.373694,jarl,False,nature_3,nature,20
32,nautre_8_r.jpeg,5,1.720114,jarl,True,nautre_8,nautre,original
33,nature_5_7.jpeg,5,3.219537,jarl,False,nature_5,nature,7
34,portrait_2.jpeg,5,2.909251,jarl,False,portrait_2,portrait,original
35,nature_7_r_7.jpeg,1,7.303985,jarl,True,nature_7,nature,7
36,portrait_6_4.jpeg,1,1.370625,jarl,False,portrait_6,portrait,4
37,portrait_8_20.jpeg,5,6.634363,jarl,False,portrait_8,portrait,20
38,portrait_7_4.jpeg,1,1.366906,jarl,False,portrait_7,portrait,4
39,art_8_r_7.jpeg,1,8.913015,jarl,True,art_8,art,7
40,nature_4_4.jpeg,2,4.006252,jarl,False,nature_4,nature,4
41,art_2_r_20.jpeg,5,5.553849,jarl,True,art_2,art,20
42,art_7_r_12.jpeg,4,4.657064,jarl,True,art_7,art,12
43,art_1_r_4.jpeg,4,4.982504,jarl,True,art_1,art,4
44,nautre_9_12.jpeg,3,7.990492,jarl,False,nautre_9,nautre,12
45,nature_3_r_20.jpeg,3,4.614372,jarl,True,nature_3,nature,20
46,art_9_r_12.jpeg,5,3.763399,jarl,True,art_9,art,12
47,portrait_7_7.jpeg,2,6.827978,jarl,False,portrait_7,portrait,7
48,nature_6_r.jpeg,5,1.978478,jarl,True,nature_6,nature,original
49,nature_7_4.jpeg,1,1.871385,jarl,False,nature_7,nature,4
50,art_7_20.jpeg,5,1.543879,jarl,False,art_7,art,20
51,portrait_5_7.jpeg,1,2.056726,jarl,False,portrait_5,portrait,7
52,nature_2_r_7.jpeg,1,1.433339,jarl,True,nature_2,nature,7
53,nature_10_4.jpeg,1,2.01763,jarl,False,nature_10,nature,4
54,portrait_2_12.jpeg,4,8.669901,jarl,False,portrait_2,portrait,12
55,portrait_5_4.jpeg,1,3.776561,jarl,False,portrait_5,portrait,4
56,art_1_12.jpeg,5,3.779524,jarl,False,art_1,art,12
57,nautre_8_4.jpeg,2,3.318758,jarl,False,nautre_8,nautre,4
58,nature_3_r_4.jpeg,1,4.865565,jarl,True,nature_3,nature,4
59,nature_10.jpeg,4,4.397668,jarl,False,nature_10,nature,original
60,art_5_20.jpeg,5,3.826923,jarl,False,art_5,art,20
61,art_10_20.jpeg,5,8.675616,jarl,False,art_10,art,20
62,art_2_r_7.jpeg,5,1.592356,jarl,True,art_2,art,7
63,portrait_9_20.jpeg,3,4.515351,jarl,False,portrait_9,portrait,20
64,art_5_4.jpeg,1,193.578199,jarl,False,art_5,art,4
65,art_6_7.jpeg,2,2.105101,jarl,False,art_6,art,7
66,portrait_2_r_7.jpeg,2,2.928062,jarl,True,portrait_2,portrait,7
67,portrait_3_r_4.jpeg,1,2.175535,jarl,True,portrait_3,portrait,4
68,art_4_r_12.jpeg,5,4.20499,jarl,True,art_4,art,12
69,portrait_4.jpeg,4,4.944329,jarl,False,portrait_4,portrait,original
70,portrait_2_r_12.jpeg,3,4.376858,jarl,True,portrait_2,portrait,12
71,portrait_9_r_7.jpeg,1,3.685453,jarl,True,portrait_9,portrait,7
72,nature_6_7.jpeg,5,1.872116,jarl,False,nature_6,nature,7
73,art_3_7.jpeg,1,1.905176,jarl,False,art_3,art,7
74,portrait_2_r_4.jpeg,1,1.8629,jarl,True,portrait_2,portrait,4
75,art_10_r_20.jpeg,5,2.105869,jarl,True,art_10,art,20
76,art_6_r_7.jpeg,2,6.82809,jarl,True,art_6,art,7
77,art_2.jpeg,5,4.012387,jarl,False,art_2,art,original
78,nautre_9_4.jpeg,2,7.573733,jarl,False,nautre_9,nautre,4
79,portrait_3_20.jpeg,5,6.695301,jarl,False,portrait_3,portrait,20
80,nature_10_r_20.jpeg,4,8.993094,jarl,True,nature_10,nature,20
81,nature_6_r_4.jpeg,1,4.054981,jarl,True,nature_6,nature,4
82,nature_1_r.jpeg,5,3.023901,jarl,True,nature_1,nature,original
83,portrait_9_r_4.jpeg,1,4.850891,jarl,True,portrait_9,portrait,4
84,portrait_8_r_7.jpeg,1,5.304448,jarl,True,portrait_8,portrait,7
85,art_7_4.jpeg,1,3.6009,jarl,False,art_7,art,4
86,art_4_12.jpeg,5,8.653928,jarl,False,art_4,art,12
87,portrait_10_r_12.jpeg,4,10.212566,jarl,True,portrait_10,portrait,12
88,portrait_3_4.jpeg,1,1.14231,jarl,False,portrait_3,portrait,4
89,nature_7_r_12.jpeg,3,7.059078,jarl,True,nature_7,nature,12
90,nature_5_r_12.jpeg,5,1.371159,jarl,True,nature_5,nature,12
91,art_1_r_7.jpeg,5,1.405876,jarl,True,art_1,art,7
92,portrait_1_r_4.jpeg,1,5.550097,jarl,True,portrait_1,portrait,4
93,nature_7_12.jpeg,3,3.794395,jarl,False,nature_7,nature,12
94,portrait_6_20.jpeg,4,5.573477,jarl,False,portrait_6,portrait,20
95,art_10_7.jpeg,4,5.641708,jarl,False,art_10,art,7
96,portrait_4_r_12.jpeg,2,1.86744,jarl,True,portrait_4,portrait,12
97,nature_3_7.jpeg,3,9.75944,jarl,False,nature_3,nature,7
98,art_7_r.jpeg,5,8.134357,jarl,True,art_7,art,original
99,portrait_9_r.jpeg,4,7.534533,jarl,True,portrait_9,portrait,original
100,portrait_10_4.jpeg,1,1.642282,jarl,False,portrait_10,portrait,4
101,nature_7_20.jpeg,4,5.909481,jarl,False,nature_7,nature,20
102,nature_4_7.jpeg,2,2.721431,jarl,False,nature_4,nature,7
103,art_4_r_20.jpeg,5,2.269979,jarl,True,art_4,art,20
104,art_5_r_20.jpeg,5,1.904418,jarl,True,art_5,art,20
105,nature_1.jpeg,5,1.63043,jarl,False,nature_1,nature,original
106,nautre_9_r_4.jpeg,2,6.447961,jarl,True,nautre_9,nautre,4
107,art_7_r_7.jpeg,2,1.868958,jarl,True,art_7,art,7
108,portrait_4_12.jpeg,2,1.40119,jarl,False,portrait_4,portrait,12
109,nature_3_12.jpeg,4,3.371135,jarl,False,nature_3,nature,12
110,art_2_r.jpeg,5,4.409681,jarl,True,art_2,art,original
111,portrait_3_r_20.jpeg,5,5.925506,jarl,True,portrait_3,portrait,20
112,nature_5_r_4.jpeg,1,5.745698,jarl,True,nature_5,nature,4
113,art_6_r_20.jpeg,5,2.890961,jarl,True,art_6,art,20
114,portrait_5_r.jpeg,5,2.726013,jarl,True,portrait_5,portrait,original
115,art_1.jpeg,5,1.74447,jarl,False,art_1,art,original
116,portrait_8_7.jpeg,2,1.307617,jarl,False,portrait_8,portrait,7
117,nature_10_r_12.jpeg,5,3.152286,jarl,True,nature_10,nature,12
118,nature_7_r.jpeg,5,0.190453,jarl,True,nature_7,nature,original
119,portrait_2_20.jpeg,4,6.55823,jarl,False,portrait_2,portrait,20
120,nature_5_r.jpeg,5,2.930868,jarl,True,nature_5,nature,original
121,art_3_r_4.jpeg,2,4.661747,jarl,True,art_3,art,4
122,art_4_4.jpeg,3,6.631153,jarl,False,art_4,art,4
123,art_7_r_20.jpeg,5,2.603879,jarl,True,art_7,art,20
124,art_2_r_4.jpeg,2,5.167138,jarl,True,art_2,art,4
125,portrait_10_r_20.jpeg,4,3.166013,jarl,True,portrait_10,portrait,20
126,portrait_2_r.jpeg,4,2.675092,jarl,True,portrait_2,portrait,original
127,portrait_3_r_7.jpeg,2,2.26547,jarl,True,portrait_3,portrait,7
128,art_10_12.jpeg,5,2.913731,jarl,False,art_10,art,12
129,art_8_r_20.jpeg,4,2.85817,jarl,True,art_8,art,20
130,portrait_10_20.jpeg,4,4.730985,jarl,False,portrait_10,portrait,20
131,art_3_4.jpeg,1,2.771901,jarl,False,art_3,art,4
132,art_4_r_7.jpeg,5,3.540588,jarl,True,art_4,art,7
133,nature_6_r_20.jpeg,5,5.858669,jarl,True,nature_6,nature,20
134,nature_4_r_4.jpeg,1,3.410933,jarl,True,nature_4,nature,4
135,art_9_r_4.jpeg,1,1.269911,jarl,True,art_9,art,4
136,art_10_r.jpeg,4,2.425532,jarl,True,art_10,art,original
137,nature_7_7.jpeg,2,2.054607,jarl,False,nature_7,nature,7
138,portrait_7_r_12.jpeg,3,11.235304,jarl,True,portrait_7,portrait,12
139,nature_1_7.jpeg,3,6.264878,jarl,False,nature_1,nature,7
140,portrait_1_r.jpeg,5,1.972063,jarl,True,portrait_1,portrait,original
141,nature_2.jpeg,5,1.909876,jarl,False,nature_2,nature,original
142,art_9_r.jpeg,5,1.262337,jarl,True,art_9,art,original
143,art_4_7.jpeg,5,1.943744,jarl,False,art_4,art,7
144,nautre_9_7.jpeg,2,1.818766,jarl,False,nautre_9,nautre,7
145,portrait_9_r_12.jpeg,3,2.850094,jarl,True,portrait_9,portrait,12
146,nautre_8_r_12.jpeg,5,2.565579,jarl,True,nautre_8,nautre,12
147,art_5_r_4.jpeg,1,2.328188,jarl,True,art_5,art,4
148,nature_1_20.jpeg,5,2.821998,jarl,False,nature_1,nature,20
149,portrait_5.jpeg,5,4.145725,jarl,False,portrait_5,portrait,original
150,art_1_7.jpeg,4,2.565338,jarl,False,art_1,art,7
151,art_4.jpeg,5,2.721831,jarl,False,art_4,art,original
152,portrait_8_r_20.jpeg,4,7.116952,jarl,True,portrait_8,portrait,20
153,nature_5_r_7.jpeg,3,4.137129,jarl,True,nature_5,nature,7
154,art_1_r.jpeg,4,3.184458,jarl,True,art_1,art,original
155,art_3_20.jpeg,4,2.962259,jarl,False,art_3,art,20
156,nautre_9_20.jpeg,4,2.047569,jarl,False,nautre_9,nautre,20
157,art_5_r_12.jpeg,5,3.242116,jarl,True,art_5,art,12
158,art_2_7.jpeg,4,2.631859,jarl,False,art_2,art,7
159,portrait_6_r_4.jpeg,1,2.84195,jarl,True,portrait_6,portrait,4
160,portrait_4_r_20.jpeg,2,1.375201,jarl,True,portrait_4,portrait,20
161,portrait_7.jpeg,3,2.279634,jarl,False,portrait_7,portrait,original
162,art_8_4.jpeg,2,4.972251,jarl,False,art_8,art,4
163,nature_10_r.jpeg,5,4.113613,jarl,True,nature_10,nature,original
164,nature_1_12.jpeg,5,0.779028,jarl,False,nature_1,nature,12
165,art_9.jpeg,5,2.576747,jarl,False,art_9,art,original
166,nautre_8_12.jpeg,5,1.027692,jarl,False,nautre_8,nautre,12
167,nature_10_r_7.jpeg,2,1.764859,jarl,True,nature_10,nature,7
168,art_8.jpeg,5,4.542654,jarl,False,art_8,art,original
169,nature_1_r_7.jpeg,4,2.077324,jarl,True,nature_1,nature,7
170,portrait_7_r_4.jpeg,1,1.517024,jarl,True,portrait_7,portrait,4
171,portrait_3_12.jpeg,3,3.471363,jarl,False,portrait_3,portrait,12
172,art_5_r.jpeg,5,1.846188,jarl,True,art_5,art,original
173,portrait_5_20.jpeg,3,3.495367,jarl,False,portrait_5,portrait,20
174,portrait_6.jpeg,4,1.887543,jarl,False,portrait_6,portrait,original
175,nature_2_20.jpeg,2,1.733152,jarl,False,nature_2,nature,20
176,nature_3_4.jpeg,1,1.056261,jarl,False,nature_3,nature,4
177,nautre_9.jpeg,3,1.603939,jarl,False,nautre_9,nautre,original
178,art_3.jpeg,4,5.192654,jarl,False,art_3,art,original
179,portrait_8_12.jpeg,2,4.893105,jarl,False,portrait_8,portrait,12
180,art_6_r_12.jpeg,3,2.735645,jarl,True,art_6,art,12
181,nature_3_r_12.jpeg,4,3.900638,jarl,True,nature_3,nature,12
182,nautre_8_r_4.jpeg,4,1.303981,jarl,True,nautre_8,nautre,4
183,art_1_4.jpeg,4,4.200465,jarl,False,art_1,art,4
184,nature_1_r_4.jpeg,2,3.688709,jarl,True,nature_1,nature,4
185,portrait_6_r.jpeg,3,6.696714,jarl,True,portrait_6,portrait,original
186,art_10_r_12.jpeg,5,3.227867,jarl,True,art_10,art,12
187,nature_5_12.jpeg,5,1.400239,jarl,False,nature_5,nature,12
188,portrait_2_r_20.jpeg,4,8.023107,jarl,True,portrait_2,portrait,20
189,art_6.jpeg,2,2.854351,jarl,False,art_6,art,original
190,nature_2_r_4.jpeg,1,2.299858,jarl,True,nature_2,nature,4
191,art_5_7.jpeg,1,2.016952,jarl,False,art_5,art,7
192,nature_5_r_20.jpeg,4,6.441049,jarl,True,nature_5,nature,20
193,art_7_r_4.jpeg,2,4.066254,jarl,True,art_7,art,4
194,nature_6_4.jpeg,1,3.271177,jarl,False,nature_6,nature,4
195,art_1_r_12.jpeg,4,2.334512,jarl,True,art_1,art,12
196,nature_1_4.jpeg,2,2.424475,jarl,False,nature_1,nature,4
197,portrait_10_12.jpeg,3,3.725329,jarl,False,portrait_10,portrait,12
198,nautre_9_r_7.jpeg,2,1.796365,jarl,True,nautre_9,nautre,7
199,nature_2_r_12.jpeg,2,4.246759,jarl,True,nature_2,nature,12
200,art_8_r_4.jpeg,1,3.133676,jarl,True,art_8,art,4
201,portrait_10.jpeg,4,2.584823,jarl,False,portrait_10,portrait,original
202,portrait_5_r_4.jpeg,1,0.979842,jarl,True,portrait_5,portrait,4
203,nature_4_20.jpeg,4,2.097549,jarl,False,nature_4,nature,20
204,art_3_r.jpeg,4,1.219742,jarl,True,art_3,art,original
205,portrait_10_r.jpeg,4,8.36395,jarl,True,portrait_10,portrait,original
206,nautre_9_r_12.jpeg,4,2.619278,jarl,True,nautre_9,nautre,12
207,nature_4_r_20.jpeg,4,1.507773,jarl,True,nature_4,nature,20
208,art_3_12.jpeg,2,1.440113,jarl,False,art_3,art,12
209,nature_2_r.jpeg,5,2.640755,jarl,True,nature_2,nature,original
210,art_4_r_4.jpeg,2,1.466133,jarl,True,art_4,art,4
211,portrait_6_r_12.jpeg,2,6.114228,jarl,True,portrait_6,portrait,12
212,art_8_20.jpeg,5,1.17189,jarl,False,art_8,art,20
213,portrait_1_r_20.jpeg,5,1.011457,jarl,True,portrait_1,portrait,20
214,portrait_10_r_7.jpeg,2,1.14063,jarl,True,portrait_10,portrait,7
215,art_1_r_20.jpeg,5,1.047,jarl,True,art_1,art,20
216,portrait_4_20.jpeg,4,4.107094,jarl,False,portrait_4,portrait,20
217,portrait_1_4.jpeg,1,1.243174,jarl,False,portrait_1,portrait,4
218,art_7_7.jpeg,3,1.990816,jarl,False,art_7,art,7
219,portrait_7_r_20.jpeg,3,4.730202,jarl,True,portrait_7,portrait,20
220,nature_7.jpeg,4,1.695252,jarl,False,nature_7,nature,original
221,art_3_r_20.jpeg,3,1.195138,jarl,True,art_3,art,20
222,art_8_r.jpeg,4,5.418181,jarl,True,art_8,art,original
223,art_10_4.jpeg,2,18.764943,jarl,False,art_10,art,4
224,portrait_1_7.jpeg,2,2.477552,jarl,False,portrait_1,portrait,7
225,portrait_4_7.jpeg,1,2.319555,jarl,False,portrait_4,portrait,7
226,nature_6_20.jpeg,5,4.8866,jarl,False,nature_6,nature,20
227,art_4_r.jpeg,5,2.058867,jarl,True,art_4,art,original
228,nature_10_12.jpeg,4,1.889424,jarl,False,nature_10,nature,12
229,nature_5.jpeg,5,1.095374,jarl,False,nature_5,nature,original
230,art_2_4.jpeg,2,2.501977,jarl,False,art_2,art,4
231,portrait_7_r_7.jpeg,1,1.904348,jarl,True,portrait_7,portrait,7
232,art_6_4.jpeg,2,5.437613,jarl,False,art_6,art,4
233,art_8_12.jpeg,4,6.708173,jarl,False,art_8,art,12
234,nautre_8_20.jpeg,5,3.16213,jarl,False,nautre_8,nautre,20
235,nature_4_12.jpeg,3,3.787584,jarl,False,nature_4,nature,12
236,nature_6.jpeg,5,1.292761,jarl,False,nature_6,nature,original
237,portrait_3.jpeg,5,2.331192,jarl,False,portrait_3,portrait,original
238,portrait_8.jpeg,5,1.23138,jarl,False,portrait_8,portrait,original
239,art_10_r_4.jpeg,3,2.49491,jarl,True,art_10,art,4
240,nautre_8_r_7.jpeg,4,5.224359,jarl,True,nautre_8,nautre,7
241,art_7.jpeg,5,1.325092,jarl,False,art_7,art,original
242,art_6_r_4.jpeg,2,1.793753,jarl,True,art_6,art,4
243,portrait_3_7.jpeg,2,1.720615,jarl,False,portrait_3,portrait,7
244,art_2_r_12.jpeg,5,1.427344,jarl,True,art_2,art,12
245,nature_5_4.jpeg,1,5.763098,jarl,False,nature_5,nature,4
246,nature_7_r_4.jpeg,1,1.034107,jarl,True,nature_7,nature,4
247,portrait_5_r_20.jpeg,4,2.529626,jarl,True,portrait_5,portrait,20
248,nature_3_r_7.jpeg,3,1.878901,jarl,True,nature_3,nature,7
249,portrait_6_r_20.jpeg,4,1.894606,jarl,True,portrait_6,portrait,20
250,portrait_7_r.jpeg,5,2.803633,jarl,True,portrait_7,portrait,original
251,nature_4_r_7.jpeg,2,1.682221,jarl,True,nature_4,nature,7
252,nature_10_r_4.jpeg,1,1.3907,jarl,True,nature_10,nature,4
253,art_8_r_12.jpeg,3,2.183858,jarl,True,art_8,art,12
254,portrait_10_r_4.jpeg,1,1.009899,jarl,True,portrait_10,portrait,4
255,art_2_20.jpeg,4,3.484491,jarl,False,art_2,art,20
256,portrait_5_12.jpeg,2,2.801105,jarl,False,portrait_5,portrait,12
257,portrait_4_r_7.jpeg,1,1.564601,jarl,True,portrait_4,portrait,7
258,portrait_3_r.jpeg,4,3.240408,jarl,True,portrait_3,portrait,original
259,art_9_4.jpeg,2,5.985782,jarl,False,art_9,art,4
260,portrait_8_r.jpeg,5,2.059476,jarl,True,portrait_8,portrait,original
261,art_10.jpeg,5,1.601963,jarl,False,art_10,art,original
262,portrait_1_r_12.jpeg,3,3.071674,jarl,True,portrait_1,portrait,12
263,art_1_20.jpeg,5,1.800053,jarl,False,art_1,art,20
264,art_3_r_12.jpeg,2,2.507458,jarl,True,art_3,art,12
265,portrait_4_r.jpeg,4,3.583995,jarl,True,portrait_4,portrait,original
266,portrait_1_r_7.jpeg,2,4.315023,jarl,True,portrait_1,portrait,7
267,art_10_r_7.jpeg,3,3.720332,jarl,True,art_10,art,7
268,art_5_12.jpeg,5,2.104386,jarl,False,art_5,art,12
269,portrait_9_12.jpeg,2,12.471222,jarl,False,portrait_9,portrait,12
270,art_9_r_20.jpeg,4,5.423203,jarl,True,art_9,art,20
271,portrait_7_12.jpeg,2,2.081991,jarl,False,portrait_7,portrait,12
272,portrait_5_r_12.jpeg,3,3.908199,jarl,True,portrait_5,portrait,12
273,art_5_r_7.jpeg,4,4.912159,jarl,True,art_5,art,7
274,portrait_6_7.jpeg,1,1.647402,jarl,False,portrait_6,portrait,7
275,art_6_r.jpeg,4,3.096377,jarl,True,art_6,art,original
276,portrait_4_4.jpeg,1,1.138809,jarl,False,portrait_4,portrait,4
277,portrait_9.jpeg,3,3.06906,jarl,False,portrait_9,portrait,original
278,nature_6_12.jpeg,4,2.011923,jarl,False,nature_6,nature,12
279,nature_2_12.jpeg,2,1.412633,jarl,False,nature_2,nature,12
280,art_8_7.jpeg,1,1.755374,jarl,False,art_8,art,7
281,nature_10_20.jpeg,4,3.541633,jarl,False,nature_10,nature,20
282,art_2_12.jpeg,2,0.180022,jarl,False,art_2,art,12
283,nature_4.jpeg,4,3.508636,jarl,False,nature_4,nature,original
284,portrait_8_r_4.jpeg,1,3.506915,jarl,True,portrait_8,portrait,4
285,art_9_7.jpeg,3,1.747752,jarl,False,art_9,art,7
286,portrait_7_20.jpeg,5,1.707893,jarl,False,portrait_7,portrait,20
287,nature_5_20.jpeg,5,0.94341,jarl,False,nature_5,nature,20
288,art_6_12.jpeg,3,2.503859,jarl,False,art_6,art,12
289,portrait_8_r_12.jpeg,1,2.784444,jarl,True,portrait_8,portrait,12
290,nautre_8.jpeg,5,3.707224,jarl,False,nautre_8,nautre,original
291,nature_6_r_12.jpeg,4,3.397478,jarl,True,nature_6,nature,12
292,nature_4_r.jpeg,3,2.470025,jarl,True,nature_4,nature,original
293,portrait_5_r_7.jpeg,1,1.752633,jarl,True,portrait_5,portrait,7
294,portrait_1.jpeg,5,1.562678,jarl,False,portrait_1,portrait,original
295,art_4_20.jpeg,5,1.043449,jarl,False,art_4,art,20
296,portrait_9_7.jpeg,2,1.990898,jarl,False,portrait_9,portrait,7
297,nature_6_r_7.jpeg,2,9.130327,jarl,True,nature_6,nature,7
